ID;;;;;;Name;
1655;19310101;19701230;506;48.45;8.5167;Glatten;Baden-Wurttemberg
1656;19450401;19930531;235;50.8152;12.5248;Glauchau;Sachsen
1657;19690101;20021231;81;51.652;11.9879;Glauzig;Sachsen-Anhalt
1658;19510101;20061231;318;51.4376;10.0596;Gleichen-Elbickerode;Niedersachsen
1659;19410101;20030831;185;51.4693;9.9788;Gleichen-Reinhausen;Niedersachsen
1660;19860401;20051231;419;49.3065;12.7381;Gleissenberg-Ried;Bayern
1661;19510101;20010630;43;52.2378;11.6824;Glindenberg;Sachsen-Anhalt
1662;19410101;19771231;440;48.5;10.4833;Glott;Bayern
1663;19410101;20051231;552;47.9952;11.9153;Baiern-Kleinrohrsdorf;Bayern
1664;19510101;20020930;326;48.0474;7.9427;Glottertal;Baden-Wurttemberg
1665;19310101;20061231;5;54.8664;9.5977;Glucksburg-Holnis;Schleswig-Holstein
1666;19880401;20171005;27;54.8273;9.5057;Glucksburg-Meierwik;Schleswig-Holstein
1667;19310101;20171004;1;53.797;9.4295;Gluckstadt;Schleswig-Holstein
1668;19810801;19981231;5;53.3333;9;Gnarrenburg-Karlshofen;Niedersachsen
1669;19690101;20151130;40;53.8083;12.9678;Borrentin-Wolkwitz;Mecklenburg-Vorpommern
1671;19710101;20061231;25;54.1353;9.8249;Gnutz;Schleswig-Holstein
1673;19710101;20170731;16;51.6849;6.1053;Goch-Asperden;Nordrhein-Westfalen
1674;19510101;20171004;490;48.8621;9.8869;Goggingen;Baden-Wurttemberg
1677;19690101;20051231;110;53.421;13.5649;Gohren,KreisMecklenburg-Strelitz;Mecklenburg-Vorpommern
1678;19690101;20021231;300;50.7141;12.0166;Gohren-Dohlen;Thuringen
1679;19410101;20171004;243;49.5943;8.0422;Gollheim;Rheinland-Pfalz
1680;19310101;20171004;367;48.689;9.6348;Goppingen-Jebenhausen;Baden-Wurttemberg
1681;18871101;20031231;565;48.7401;9.7158;Goppingen-Hohenstaufen;Baden-Wurttemberg
1682;19410101;20171004;820;47.7033;10.5135;Gorisried;Bayern
1683;19510101;20031231;37;53.406;13.9082;Goritz;Brandenburg
1684;19030101;20171005;238;51.1622;14.9506;Gorlitz;Sachsen
1685;19510101;20061130;19;53.9901;13.2471;Gormin-Passow;Mecklenburg-Vorpommern
1686;19690101;20051231;95;52.173;12.3703;Gorzke;Brandenburg
1687;19460101;20171004;410;50.6276;11.8682;Goschitz;Thuringen
1688;19510101;20170731;243;50.8894;12.4401;Gossnitz;Thuringen
1689;19310101;20171005;443;49.7656;11.3061;Gossweinstein;Bayern
1690;19690101;20100930;45;52.3655;12.5519;Gottin;Brandenburg
1691;19470101;20171005;167;51.5003;9.9506;Gottingen;Niedersachsen
1692;19510101;20010630;243;51.5645;9.848;Gottingen-Esebeck;Niedersachsen
1693;19540601;20171004;106;51.0895;13.6321;Dresden-Gohlis;Sachsen
1694;19510101;20171005;58;53.606;12.1033;Goldberg;Mecklenburg-Vorpommern
1695;19690101;20031231;21;52.9582;11.5471;Gollensdorf;Sachsen-Anhalt
1696;19690101;19911031;116;51.7;13.8833;Gollmitz;Brandenburg
1697;19690101;20171004;88;51.9861;13.5422;Golssen-Mahlsdorf;Brandenburg
1698;19830901;20041231;663;48.3996;9.3906;Gomadingen;Baden-Wurttemberg
1699;19690101;20021231;53;52.0714;11.8227;Gommern;Sachsen-Anhalt
1700;19690101;20051231;104;51.5334;13.619;Gorden;Brandenburg
1701;19510101;20141217;21;53.046;11.3608;Gorleben;Niedersachsen
1702;19310101;20041231;480;49.8586;7.0423;Gornhausen;Rheinland-Pfalz
1703;19690101;20061231;160;51.1979;11.8671;Goseck;Sachsen-Anhalt
1704;19310101;20060630;266;51.918;10.437;Goslar;Niedersachsen
1705;19690101;20021231;98;51.6693;12.4412;Gossa;Sachsen-Anhalt
1706;19690101;20001231;410;50.6357;11.4739;Gosswitz;Thuringen
1708;19790101;20170731;321;50.9331;10.67;Gotha-Sundhausen;Thuringen
1709;19500101;19901231;740;50.85;13.9333;Gottleuba,Bad;Sachsen
1710;19840101;20061231;430;50.8371;13.9343;Gottleuba,Bad(Talsperre);Sachsen
1711;19780101;20171005;438;47.7344;8.7932;Gottmadingen;Baden-Wurttemberg
1712;19310101;19571230;700;47.8167;11.8;Gotzing;Bayern
1714;19510101;20171004;3;54.2475;12.2377;Graal-Muritz,Seeheilbad;Mecklenburg-Vorpommern
1715;19860101;20061231;200;51.2259;10.542;Weinbergen-Grabe;Thuringen
1716;19410101;20170630;109;49.1478;8.4687;Graben-Neudorf;Baden-Wurttemberg
1717;19510101;20171005;28;53.2651;11.5042;Grabow(KlaranlageFahlenkamp);Mecklenburg-Vorpommern
1718;19690101;20170731;62;52.2644;11.9804;Grabow-Ziegelsdorf;Sachsen-Anhalt
1719;19700101;20051231;70;53.5699;12.6015;Grabowhofe;Mecklenburg-Vorpommern
1720;18990701;19991231;477;49.6481;11.245;Grafenberg;Bayern
1721;19910101;20171005;506;49.664;11.2239;Grafenberg-Kasberg;Bayern
1722;19710101;20171004;492;49.6686;11.2019;Grafenberg-Rangen;Bayern
1723;19510101;20171004;424;50.7502;10.804;Grafenroda;Thuringen
1724;19730101;20170930;196;51.087;10.7379;Tonna-Grafentonna;Thuringen
1725;19460101;20061231;412;50.5255;11.7169;Grafenwarth(Sperrmauer);Thuringen
1726;19690101;20171004;408;50.7041;11.0182;Wolfsberg-Grafinau-Angstedt;Thuringen
1727;19510101;20171004;948;47.7758;8.2477;Grafenhausen or Hochschwarzwald;Baden-Wurttemberg
1728;19310101;20061231;411;49.7175;11.8999;Grafenwohr;Bayern
1729;19510101;20171004;405;49.6993;11.9594;Grafenwohr-Bruckendorfgmund;Bayern
1730;19310101;20171004;445;48.896;12.9763;Grafling;Bayern
1731;19310101;20170731;586;48.9487;12.9773;Grafling-Muhlen;Bayern
1732;19510101;20051231;555;48.118;11.1651;Grafrath-Unteralting;Bayern
1733;19310101;20041231;760;47.4709;11.0181;Grainau;Bayern
1734;19310101;20171003;1008;47.4561;10.994;Grainau-Eibsee;Bayern
1735;19570501;20171005;628;48.7893;13.6291;Grainet-Rehberg;Bayern
1736;19510101;20171005;27;53.5731;10.6797;Grambek;Schleswig-Holstein
1737;19510101;20031231;39;53.416;14.332;Grambow;Mecklenburg-Vorpommern
1738;18910101;20010831;60;53.2149;14.0106;Gramzow;Brandenburg
1740;19690101;20051231;54;53.0057;13.165;Gransee;Brandenburg
1741;19690701;20111231;65;53.5032;11.9382;Granzin;Mecklenburg-Vorpommern
1742;19410101;20171002;447;49.6387;8.8361;Grasellenbach-Hammelbach;Hessen
1743;18840101;20021231;183;50.9999;13.9279;Graupa;Sachsen
1744;19690101;20171005;139;51.5718;14.4764;Graustein;Brandenburg
1745;19310101;19991231;264;50.741;9.4717;Grebenau;Hessen
1746;19310101;20171004;333;50.7431;9.4232;Grebenau-Reimenrod;Hessen
1747;19410101;20171004;435;50.4876;9.3322;Grebenhain;Hessen
1748;19360101;20050331;608;50.4788;9.262;Grebenhain-Herchenhain;Hessen
1749;19410101;19880331;475;50.5154;9.3128;Grebenhain-Ilbeshausen-Hochwaldhausen;Hessen
1750;19410101;20171005;190;51.4498;9.4131;Grebenstein;Hessen
1751;19410101;20171004;388;49.0368;11.3633;Greding;Bayern
1753;19410101;20091231;562;49.099;11.3392;Greding-Osterberg;Bayern
1754;19310101;20171004;430;50.6217;8.2927;Greifenstein;Hessen
1755;19410101;20041231;197;50.573;8.2938;Greifenstein-Allendorf;Hessen
1756;19690501;19910228;40;53.0833;13.9667;Greiffenberg;Brandenburg
1757;18980301;20171005;2;54.0967;13.4056;Greifswald;Mecklenburg-Vorpommern
1759;19990701;20171005;12;54.2437;13.9102;GreifswalderOie;Mecklenburg-Vorpommern
1760;19710101;20041231;450;49.5603;6.6829;Greimerath;Rheinland-Pfalz
1762;19510101;20061231;270;50.6249;12.1777;Greiz-Dolau;Thuringen
1763;19790101;20061231;273;50.626;12.176;Greiz-Dolau(Stausee);Thuringen
1764;19310101;20171004;273;49.6956;10.8345;Gremsdorf;Bayern
1765;19460101;20061231;163;51.2251;10.9395;Greussen;Thuringen
1766;19891001;20171005;48;52.1344;7.6969;Munster or Osnabruck;Nordrhein-Westfalen
1767;19510101;20051231;52;53.4649;10.8372;Greven-Granzin;Mecklenburg-Vorpommern
1768;19410101;20060930;71;51.0401;6.5896;Grevenbroich-Neurath;Nordrhein-Westfalen
1769;19510101;20171005;25;53.8312;11.1713;Grevesmuhlen;Mecklenburg-Vorpommern
1770;19480401;20171005;38;52.4233;11.966;Grieben;Sachsen-Anhalt
1771;19690101;20031231;13;54.087;13.211;Griebenow-Kreutzmannshagen;Mecklenburg-Vorpommern
1772;19690101;20061231;74;51.8823;12.5056;Griebo;Sachsen-Anhalt
1773;19410101;20100331;390;48.488;13.2237;Griesbach,BadimRottal-Kemading;Bayern
1775;19690101;20061231;384;50.9513;13.5011;Tharandt-Grillenburg;Sachsen
1776;19510101;20061231;150;51.2354;12.712;Grimma;Sachsen
1777;19690101;20031130;114;52.0592;12.319;Reuden;Sachsen-Anhalt
1779;19510101;20171004;15;54.1413;13.006;Papenhagen-Hoikenhagen;Mecklenburg-Vorpommern
1780;19690101;20061231;570;50.4316;11.9443;Burgstein-Grobau;Sachsen
1781;19510101;20021231;155;51.1251;12.0368;Groben;Sachsen-Anhalt
1782;19690101;20001231;37;52.2833;13.1833;Groben-Jutchendorf;Brandenburg
1783;19510101;20051231;508;48.1958;11.3655;Grobenzell;Bayern
1784;19690101;20061231;123;51.4693;12.1229;Wiedersdorf;Sachsen-Anhalt
1785;19690101;19941231;78;51.6833;11.8667;Grobzig;Sachsen-Anhalt
1786;19031001;20170731;93;51.4198;13.4455;Groditz;Sachsen
1787;19610101;20061231;15;54.15;10.95;Gromitz;Schleswig-Holstein
1788;19310101;20051231;676;47.8794;10.2552;Gronenbach-Thal;Bayern
1789;19690101;20101231;90;51.9403;11.2228;Groningen;Sachsen-Anhalt
1790;19700101;20170731;64;51.7947;14.5068;Grotsch;Brandenburg
1791;19410101;20161231;40;52.2043;7.026;Gronau;Nordrhein-Westfalen
1792;19410101;20171005;27;52.7553;7.4815;GrossBerssen;Niedersachsen
1793;19690101;20171005;104;51.8806;11.465;Hecklingen-GrossBornecke;Sachsen-Anhalt
1795;19690101;19910131;78;53.65;11.25;GrossBrutz;Mecklenburg-Vorpommern
1796;19690101;20051231;58;52.9943;13.5246;GrossDolln;Brandenburg
1797;19700101;20021231;133;51.5656;14.5687;GrossDuben;Sachsen
1798;19310101;20010831;35;52.961;8.6215;GrossIppener;Niedersachsen
1799;19690101;20170731;50;53.8475;11.3276;GrossKrankow-Kaselow;Mecklenburg-Vorpommern
1800;19690101;20011231;45;53.8117;11.3142;GrossKrankow-KleinKrankow;Mecklenburg-Vorpommern
1801;19510101;20171005;31;52.4042;12.7923;GrossKreutz;Brandenburg
1802;19510101;20171004;50;52.0218;14.0435;MarkischeHeide-Dollgen;Brandenburg
1803;19670101;20171005;34;54.0714;12.3238;GrossLusewitz;Mecklenburg-Vorpommern
1804;19690101;20171002;57;51.9411;11.7643;Bordeland-Kleinmuhlingen(Steinbruch);Sachsen-Anhalt
1805;19690101;20030331;8;52.7042;14.3989;GrossNeuendorf;Brandenburg
1806;19690101;20110930;55;53.5929;11.8296;Bulow-Runow;Mecklenburg-Vorpommern
1807;19310101;19990731;73;52.6464;10.4343;GrossOesingen;Niedersachsen
1808;19690101;20021231;100;51.928;11.1164;GrossQuenstedt;Sachsen-Anhalt
1809;19690101;20170731;125;52.1207;11.3915;GrossRodensleben;Sachsen-Anhalt
1810;19690101;20171005;56;52.9094;13.5371;Schorfheide-GrossSchonebeck;Brandenburg
1811;19690101;20061231;45;52.5055;11.7518;GrossSchwarzlosen;Sachsen-Anhalt
1812;19690101;20061231;39;52.6878;11.8085;GrossSchwechten;Sachsen-Anhalt
1813;19310101;20171005;15;54.4032;9.7654;GrossWittensee;Schleswig-Holstein
1814;19410101;20171005;87;49.9052;8.4459;Gross-Gerau-Wallerstadten;Hessen
1815;19510101;19970731;150;49.8886;8.9168;Gross-Umstadt(Klaranlage);Hessen
1816;19310101;20021231;390;51.2606;9.7905;Grossalmerode;Hessen
1817;19690101;20011231;85;51.9792;11.2294;Grossalsleben;Sachsen-Anhalt
1818;19690101;20051231;40;52.3667;13.3167;Grossbeeren;Brandenburg
1819;19060801;20140331;398;51.3606;10.6965;Sondershausen-Grossberndten;Thuringen
1820;19690101;20021231;265;50.85;11.6667;Grossbockedra;Thuringen
1821;19690101;20031231;138;51.339;13.0322;Dahlen-Grossbohla;Sachsen
1822;19510101;20031231;224;49.0062;9.2867;Grossbottwar;Baden-Wurttemberg
1823;19510101;20061231;668;50.581;11.0048;Grossbreitenbach;Thuringen
1824;19310101;20061231;8;53.3696;7.6405;Grossefehn-Strackholt;Niedersachsen
1825;19760101;20051231;18;53.6685;12.5201;GrossenLuckow;Mecklenburg-Vorpommern
1826;19410101;20031231;328;51.9489;9.2964;Grossenberg;Niedersachsen
1827;19310101;20171005;3;54.3726;11.0828;Grossenbrode;Schleswig-Holstein
1829;19510101;20000430;38;52.9432;8.2105;Grossenkneten-Sage;Niedersachsen
1830;19310101;20110119;270;50.5455;9.5175;Grossenluder-Kleinluder;Hessen
1832;19821101;20171005;1436;49.113;13.1342;GrosserArber;Bayern
1833;19470101;19821031;1307;49.0851;13.2801;GrosserFalkenstein;Bayern
1835;19020331;19910131;200;51.0667;10.8333;Grossfahner;Thuringen
1836;19690101;20021231;151;51.2151;12.1799;Grossgorschen;Sachsen-Anhalt
1837;19690101;19961231;143;51.172;12.1388;Grossgrimma-Deumen;Sachsen-Anhalt
1838;19310101;19960731;326;49.4067;10.7959;Grosshabersdorf;Bayern
1839;19690101;20011231;283;51.1155;14.1082;Grossharthau;Sachsen
1840;18980101;20061231;490;50.8127;13.3425;Grosshartmannsdorf or Speicher;Sachsen
1841;19310101;20060228;4;53.5928;7.3436;Grossheide;Niedersachsen
1842;19310101;20051231;295;50.1791;10.9356;Grossheirath-Buchenrod;Bayern
1844;19590101;20171005;517;47.941;11.9;Feldkirchen-Westerham-Lenzmuhle;Bayern
1845;19770101;19901231;360;50.7833;11.3667;Grosskochberg;Thuringen
1846;19610101;20171005;344;48.6773;12.6204;Pilsting-Backermuhle;Bayern
1847;19690101;20171005;92;51.2743;12.0517;Weissenfels-Wengelsdorf;Sachsen-Anhalt
1848;19690101;20171005;118;51.309;12.1718;Markranstadt-Grosslehna;Sachsen
1849;19410101;20061231;408;48.8126;11.5728;Grossmehring-Theissing;Bayern
1850;19690101;19910930;201;51.2167;11.3;Grossmonra;Thuringen
1851;19410101;20171005;110;49.9229;9.0904;Grossostheim;Bayern
1852;19690101;19971231;162;51.2573;12.5145;Grossposna-Oberholz;Sachsen
1853;19410101;20170630;325;49.6675;9.7896;Grossrinderfeld-Ilmspan;Baden-Wurttemberg
1854;19690101;20010831;263;51.1202;13.9794;Grossrohrsdorf-Kleinrohrsdorf;Sachsen
1855;19020501;19901031;310;50.9;14.6667;Grossschonau;Sachsen
1856;19820101;19970630;320;50.9333;11.4833;Grossschwabhausen;Thuringen
1857;19510101;20030831;195;51.4934;10.6918;Grosswechsungen;Thuringen
1858;19690101;20170731;188;51.1662;10.6354;Langensalza,Bad-Grosswelsbach;Thuringen
1860;19310101;20020630;2;54.2276;11.0333;Grube;Schleswig-Holstein
1861;19510101;19971231;697;50.4527;12.3538;Grunbach;Sachsen
1863;19410101;20171005;258;50.2667;9.1854;Grundau-Breitenborn;Hessen
1864;19710101;19850630;150;50.25;9.15;Grundau-Haingrundau;Hessen
1865;19510101;19901231;37;52.6833;12.9667;Grunefeld;Brandenburg
1866;19690101;20051231;95;51.5068;13.7154;Grunewalde;Brandenburg
1867;19690101;19990228;447;50.7677;13.1505;Grunhainichen;Sachsen
1868;19710101;20020630;35;52.4264;13.8382;Grunheide or Mark;Brandenburg
1869;19690101;20171005;56;53.3153;13.9338;Grunow;Brandenburg
1870;19310101;20171005;160;49.5665;8.178;Grunstadt;Rheinland-Pfalz
1871;19510101;19970228;564;48.5912;9.6467;Gruibingen;Baden-Wurttemberg
1872;19510101;20021231;290;51.0182;13.5575;Grumbach;Sachsen
1875;19510101;20021231;492;48.9354;9.7364;Gschwend,Kr.Ostalb;Baden-Wurttemberg
1876;19510101;20171004;49;51.9472;14.692;Guben;Brandenburg
1877;19510101;19960331;220;51.1667;9.3667;Gudensberg;Hessen
1878;19510101;19971031;60;53.2021;11.9682;Gulitz;Brandenburg
1879;19450401;19981130;549;50.6669;12.8548;Gunsdorf;Sachsen
1880;19690101;20171002;243;51.2978;11.0536;Kyffhauserland-Gunserode;Thuringen
1881;19510101;20011231;140;51.2167;11.0833;Gunstedt;Thuringen
1882;19690101;19910531;420;51.6464;10.981;Guntersberge;Sachsen-Anhalt
1883;19690501;19980531;444;51.6651;10.9975;Guntersberge(GutBarenrode);Sachsen-Anhalt
1884;19690501;19980131;475;51.6345;10.934;Guntersberge-Friedrichshohe;Sachsen-Anhalt
1885;19910101;20171004;420;51.6463;10.981;Harzgerode-Guntersberge;Sachsen-Anhalt
1886;19510101;20171005;444;48.4878;10.2607;Gunzburg;Bayern
1887;19510101;20010131;45;52.7178;11.3758;Gussefeld;Sachsen-Anhalt
1888;19510101;20171005;10;53.8119;12.114;Parum;Mecklenburg-Vorpommern
1889;19720101;20031231;15;53.7773;12.2451;Gustrow-Kluess;Mecklenburg-Vorpommern
1891;19380101;20171004;73;51.8771;8.3577;Rheda-Wiedenbruck-Lintel;Nordrhein-Westfalen
1893;19710101;19870930;76;51.9;8.3667;Gutersloh(Wasserwerk);Nordrhein-Westfalen
1894;19690101;20051231;15;53.9431;13.4038;Gutzkow;Mecklenburg-Vorpommern
1895;19510101;20040630;250;51.0167;7.5833;Gummersbach;Nordrhein-Westfalen
1897;19310101;19990630;315;51.0473;7.5017;Gummersbach-Wegescheid;Nordrhein-Westfalen
1898;19310101;20021231;432;48.5307;10.3696;Gundelfingen or Donau-Petersworth;Bayern
1899;18871113;20171004;170;49.2858;9.1662;Gundelsheim;Baden-Wurttemberg
1900;19410101;20171005;450;48.4522;12.1549;Vilsheim-Munchsdorf;Bayern
1901;19310101;20170731;415;49.1526;10.7112;MuhramSee;Bayern
1903;19851001;20001231;290;49.6978;6.7182;Gusterath;Rheinland-Pfalz
1904;19510101;20031231;302;48.1222;8.008;GutachimBreisgau-Bleibach;Baden-Wurttemberg
1905;19410101;20051231;500;49.4692;12.2852;Guteneck-Weidenthal;Bayern
1906;19510101;19781231;550;48.1167;10;Gutenzell;Baden-Wurttemberg
1907;19911101;20171004;279;51.2044;9.5131;Guxhagen-Albshausen;Hessen
1908;19310101;19910831;156;51.2;9.4833;Guxhagen-Breitenau;Hessen
1909;19310101;20171004;530;48.1533;12.1702;Haag,KreisMuhldorf;Bayern
1910;19310101;20140313;547;48.0916;11.707;Putzbrunn-Solalinden;Bayern
1911;19510101;19871231;56;51.5833;7.3167;Habinghorst(Pumpwerk);Nordrhein-Westfalen
1912;19310101;20021231;160;50.4505;8.0513;Hadamar;Hessen
1913;19690101;20170630;87;51.9892;11.3008;Hadmersleben;Sachsen-Anhalt
1914;19310101;19601230;768;47.75;10.1167;Hafeliswald;Bayern
1915;18870601;20061231;155;51.359;14.8609;Hahnichen;Sachsen
1916;19780101;19860331;68;52.35;10.1;Hamelerwald;Niedersachsen
1917;19690201;20051231;355;50.6746;12.6117;Wildenfels-Hartensdorf;Sachsen
1918;19410101;20030831;291;51.2976;7.4136;Hagen(HasperTalsperre);Nordrhein-Westfalen
1919;19310101;20061130;3;53.3841;8.6323;Bramstedt-Hagen;Niedersachsen
1920;19780601;20071231;100;51.4129;7.4895;Hagen-Fley;Nordrhein-Westfalen
1921;19610101;20050930;205;51.272;7.5345;Hagen-Rummenohl;Nordrhein-Westfalen
1923;19410101;20040131;113;51.3529;7.4489;Hagen-Wehringhausen;Nordrhein-Westfalen
1926;19510101;20170731;30;53.4338;11.1767;Hagenow;Mecklenburg-Vorpommern
1927;19610101;20171004;208;51.9494;10.2141;Hahausen;Niedersachsen
1928;19410101;19971231;385;49.5336;11.8019;Hahnbach;Bayern
1930;19510101;20050228;432;49.0343;12.7087;Haibach or Niederbayern-Recksberg;Bayern
1933;19310101;20171004;1015;48.8482;13.7272;Haidmuhle-Bischofsreut;Bayern
1934;19310101;19930630;255;50.743;8.2261;Haiger;Hessen
1935;19310101;20021231;340;50.8091;8.2033;Haiger-Dillbrecht;Hessen
1936;19931101;20081231;392;50.7163;8.1808;Haiger-Langenaubach;Hessen
1937;19610101;20171005;524;48.3705;8.7666;Haigerloch-Weildorf;Baden-Wurttemberg
1938;19410101;20171005;464;48.3028;11.5318;Haimhausen-Ottershausen;Bayern
1939;19410101;20040630;363;48.2116;12.8823;Haiming;Bayern
1940;19510101;20041231;340;51.0333;8.9833;Haina(Kloster);Hessen
1941;19410101;19991231;495;51.0667;8.9833;Haina(Kloster)-Lohlbach;Hessen
1942;19890101;19990331;355;50.7;12.1;Hainsberg;Thuringen
1943;19780101;20051231;438;48.9293;10.6729;Megesheim;Bayern
1944;19610101;20010331;528;48.5276;8.6526;Haiterbach;Baden-Wurttemberg
1945;19690101;20171004;116;51.9146;11.3615;Borde-Hakel-Hakeborn;Sachsen-Anhalt
1946;19690101;20031231;36;52.7864;12.8541;Hakenberg;Brandenburg
1947;19690101;19901130;128;52.2;11.2667;Hakenstedt;Sachsen-Anhalt
1948;19690101;20170731;140;51.2973;14.555;Halbendorf or Spree;Sachsen
1949;19510101;20171004;110;51.9044;11.0625;Halberstadt;Sachsen-Anhalt
1950;19250101;20171005;780;47.6463;10.8073;Halblech-Trauchgau;Bayern
1951;19610101;19830531;610;48.15;10.35;Halden;Bayern
1952;19690101;20031031;50;52.2897;11.4225;Haldensleben;Sachsen-Anhalt
1953;19310101;20051231;462;48.3124;11.7394;Hallbergmoos-Goldach;Bayern
1954;19510101;20171004;105;51.4293;12.0145;Halle-Dollnitz;Sachsen-Anhalt
1955;19690101;19901231;92;51.45;12.0333;Halle-Bruckdorf;Sachsen-Anhalt
1956;19690101;19901231;97;51.5167;11.8833;Halle-Dolau;Sachsen-Anhalt
1957;19510101;20150322;93;51.5138;11.9499;Halle-Krollwitz;Sachsen-Anhalt
1958;19690101;19920731;81;51.4167;11.95;Halle-Planena;Sachsen-Anhalt
1959;19710101;19911231;95;51.4667;12.05;Halle-Reideburg;Sachsen-Anhalt
1960;18510101;19661231;102;51.4831;11.9671;Halle(Stadt);Sachsen-Anhalt
1961;19690101;20011231;76;51.5145;11.9552;Halle-Trotha;Sachsen-Anhalt
1962;19410101;20080630;417;51.1129;8.6276;Hallenberg;Nordrhein-Westfalen
1964;19520101;20171005;328;49.9445;6.3821;Olsdorf;Rheinland-Pfalz
1965;19410101;20091231;40;51.7348;7.2048;Haltern;Nordrhein-Westfalen
1967;19410101;19850630;406;51.1904;7.4325;Halver-Schwenke;Nordrhein-Westfalen
1968;19850701;20011231;355;51.1851;7.4348;Halver-Schwenke(Bever);Nordrhein-Westfalen
1970;19510101;20051231;8;53.5898;10.0299;Hamburg(Stadtpark);Hamburg
1971;19310101;19991231;44;53.577;9.903;Hamburg-Altona;Hamburg
1972;19120101;19620929;35;53.4793;10.2415;Hamburg-Bergedorf;Hamburg
1973;19470101;19541230;14;53.5598;9.9874;Hamburg-BotanischerGarten;Hamburg
1974;19510101;19761231;7;53.5167;9.9667;Hamburg-Ellerholzkanal;Hamburg
1975;19360101;20171005;11;53.6332;9.9881;Hamburg-Fuhlsbuttel;Hamburg
1976;19510101;19701230;3;53.55;9.7167;Hamburg-Hahnofersand;Niedersachsen
1977;19010101;19781231;32;53.4167;9.9833;Hamburg-Harburg;Hamburg
1978;19510101;19701230;2;53.5;9.9833;Hamburg-Kaltehofe;Hamburg
1979;19510101;20061231;2;53.4213;10.1462;Hamburg-Kirchwerder;Hamburg
1980;19510101;19601230;35;53.6667;10.0333;Hamburg-Langenhorn;Hamburg
1981;19620501;20171005;3;53.4777;9.8957;Hamburg-Neuwiedenthal;Hamburg
1982;19510101;19751231;11;53.4667;9.8667;Hamburg-Neugraben;Hamburg
1983;19510101;19971231;25;53.6333;10.05;Hamburg-Ohlsdorf;Hamburg
1984;19510101;19931231;30;53.6667;10.0833;Hamburg-Poppenbuttel;Hamburg
1985;19510101;19701230;30;53.6;10.1667;Hamburg-Rahlstedt;Hamburg
1986;19780601;19880430;1;53.4699;10.1804;Hamburg-Reitbrook;Hamburg
1987;19560101;20000229;47;53.5467;9.9662;Hamburg-SanktPauli;Hamburg
1989;19830901;20010630;48;53.65;10.1833;Hamburg-Volksdorf;Hamburg
1990;19510101;20061231;18;53.5853;10.1293;Hamburg-Wandsbek;Hamburg
1991;19710101;19830228;25;53.7167;10.15;Hamburg-Wohldorf;Hamburg
1992;19310101;19840930;10;54.2333;9.5167;Hamdorf;Schleswig-Holstein
1993;19400101;20071031;68;52.0848;9.3896;Hameln;Niedersachsen
1994;19690101;19971231;104;52.0611;11.0908;Hamersleben;Sachsen-Anhalt
1995;19840101;20100930;59;51.6865;7.8202;Hamm(Schleuse);Nordrhein-Westfalen
1996;19410101;20061231;96;51.6333;7.8667;Hamm-Rhynern;Nordrhein-Westfalen
1997;19310101;20171005;220;50.1219;9.9079;Hammelburg;Bayern
1998;19510101;19960630;21;51.7489;6.491;Hamminkeln-Mehrhoog;Nordrhein-Westfalen
1999;19310101;20171004;23;51.7217;6.5839;Hamminkeln-Muhlenrott;Nordrhein-Westfalen
2000;19950601;19960930;106;50.1205;8.9243;Hanau;Hessen
2001;19510101;19960229;102;50.1;8.95;Hanau-Grossauheim;Hessen
2002;19410101;20000630;63;53.2493;9.8332;Handeloh;Niedersachsen
2003;19310101;19731231;28;52.5667;7.6;Handrup;Niedersachsen
2004;19010101;20060430;46;54.1245;9.407;Hanerau-Hademarschen;Schleswig-Holstein
2005;19610101;20171004;108;52.7199;10.5987;Hankensbuttel;Niedersachsen
2006;19410101;19701230;300;49.6333;10.9;Hannberg;Bayern
2007;19510101;19810930;52;52.4;9.75;Hannover(Eilenriede);Niedersachsen
2008;19870101;19910731;52;52.3667;9.7333;Hannover(Stadt);Niedersachsen
2009;19870101;19951231;76;52.35;9.7;Hannover-Bornum;Niedersachsen
2010;19780101;19810930;53;52.4167;9.7833;Hannover-Bothfeld;Niedersachsen
2011;19310101;20171005;50;52.3965;9.6629;Hannover-Herrenhausen;Niedersachsen
2012;19610101;20171005;57;52.3671;9.819;Hannover-Kirchrode;Niedersachsen
2013;19310101;19601230;52;52.3833;9.7167;Hannover-KonigswortherStrasse;Niedersachsen
2014;19360101;20171005;55;52.4644;9.6779;Hannover;Niedersachsen
2015;19610101;20051231;74;52.3283;9.8121;Hannover-Messegelande;Niedersachsen
2016;19870101;19950630;57;52.3833;9.8333;Hannover-Misburg;Niedersachsen
2017;19310101;19841231;55;52.35;9.7333;Hannover-Ricklingen;Niedersachsen
2018;19870101;19910731;50;52.4167;9.65;Hannover-Stocken;Niedersachsen
2019;19870101;19910731;54;52.3667;9.7667;Hannover-Sudstadt;Niedersachsen
2020;19710101;20061231;811;51.7284;10.4031;Hanskuhnenburg;Niedersachsen
2021;19310101;20061231;85;53.0907;10.4006;Hanstedt,KreisUelzen-Velgen;Niedersachsen
2022;19690101;19951130;130;52.1886;11.0444;Harbke;Sachsen-Anhalt
2023;20000901;20171005;502;48.7918;10.7062;Harburg;Bayern
2024;19690101;20051231;97;53.2602;13.5482;Hardenbeck;Brandenburg
2025;19410101;20171004;306;50.5787;7.5964;Harschbach;Rheinland-Pfalz
2026;19310101;20151031;32;53.4496;9.4953;Harsefeld;Niedersachsen
